Customer_ID,Name,Surname,Mobile_No,Email_ID,Age,Marital_Status,Employment_Status,Annual_Income,Total_credit_Accounts,Account_Age_Years,Loan_Amount,On_Time_Payments,Late_Payments,Missed_Payments,Total_Hard_Enquiries,Total_credit_limit,Total_credit_balance,Total_Debt
18710,Stephanie,Rosario,9057885368,courtney42@example.com,63,single,unemployed,153978,8,4,442542,76,17,0,11,15830,15519,161138
18711,Jason,Gray,2440549082,victoria38@example.net,61,married,employed,53340,7,28,200458,57,7,13,15,428996,104763,66967
18712,Nathan,Greene,6037518847,odaniel@example.net,18,married,unemployed,70055,6,9,451812,0,49,8,15,492431,238027,45203
18713,Christine,Wilson,829528570,tiffanybeard@example.org,46,divorced,employed,146146,8,3,69416,25,17,6,7,81520,32067,66886
18714,Jessica,Austin,870552483,tammy26@example.net,39,divorced,self-employed,88481,6,28,347867,51,36,15,4,179680,30617,131385
18715,Jeffrey,Walters,6284274572,stewarttiffany@example.net,64,married,unemployed,84249,1,0,450093,46,34,1,2,438694,79361,86668
18716,Emma,Ellis,6481500083,charles26@example.com,28,single,self-employed,77289,10,21,381338,0,26,12,11,173863,171051,10114
18717,Brenda,Martinez,3473671481,kevin52@example.net,36,single,unemployed,94761,8,12,441455,4,50,14,8,286245,68661,88010
18718,Nicole,Parks,3239672349,morrisjennifer@example.com,25,single,self-employed,43630,9,14,77664,24,9,1,16,423816,31593,35998
18719,Zachary,Edwards,9166559238,andrewfields@example.org,35,divorced,self-employed,45349,1,17,456950,41,18,0,2,494113,427957,80475
18720,Stephanie,Thomas,830176172,hillerin@example.net,44,divorced,unemployed,85158,9,13,57959,35,26,11,17,144405,37925,114699
18721,Jeffrey,Chandler,9060036961,drodriguez@example.org,23,divorced,self-employed,157847,8,26,421033,38,41,18,4,196262,144952,151287
18722,Robert,Warren,9200519902,wolfbrandon@example.com,38,single,employed,113594,9,3,415104,88,7,14,15,231893,101716,14846
18723,Matthew,Cox,6311427231,barronjames@example.net,24,married,unemployed,37458,4,25,395464,51,15,11,10,384861,97134,72164
18724,Timothy,Rangel,8274315639,austinhayes@example.com,18,divorced,unemployed,83639,8,1,195179,34,0,17,16,56045,6717,11300
18725,Christina,Miller,1840983931,kylehicks@example.org,42,single,self-employed,165190,6,11,439698,46,46,17,13,64663,52197,189560
18726,Thomas,Freeman,2035474446,stephanie37@example.com,44,married,self-employed,159805,8,2,406560,22,13,11,9,497257,460188,147249
18727,Thomas,Spence,6360928904,sarah89@example.org,56,single,unemployed,48121,4,17,220931,53,41,2,1,188608,183393,95141
18728,James,Steele,8097041023,jacksonjoseph@example.net,31,divorced,unemployed,21109,10,25,365155,12,49,15,14,432066,217937,183217
18729,Jason,Pittman,4615058996,csmith@example.com,34,married,unemployed,58222,10,2,325790,40,37,12,6,37756,20241,178692
18730,Renee,Lester,7126770520,qrobertson@example.com,20,married,self-employed,112006,8,18,469579,12,8,15,11,268355,146167,161295
18731,Joshua,Hughes,3532473161,greencarrie@example.net,48,divorced,self-employed,182900,3,27,126535,64,32,9,12,41901,9207,74674
18732,Steven,Terrell,2086932562,hernandezjessica@example.com,59,single,self-employed,176679,8,7,452908,3,40,12,11,472126,257427,32364
18733,Michael,Mendoza,6367271307,dcooper@example.com,59,divorced,self-employed,159708,5,27,224870,45,39,1,5,17136,13645,154868
18734,Darlene,Howard,1456607342,susan91@example.com,56,married,employed,80007,3,24,428176,14,50,6,10,94518,75445,99420
18735,Peter,Long,7371168137,walshdaniel@example.com,37,single,employed,52759,3,14,257124,36,19,15,6,279775,50351,149447
18736,Taylor,Calhoun,5528744639,tlong@example.org,32,single,employed,142724,5,2,36143,10,28,2,18,467883,244764,145008
18737,Sean,Powers,9917607431,robert41@example.com,69,married,unemployed,44853,1,15,424615,26,12,3,9,54636,38721,176084
18738,Deborah,Peterson,5191073901,englishdaniel@example.org,55,divorced,self-employed,90081,6,30,441124,65,42,14,12,51833,43411,30094
18739,Samuel,Guerra,6215439275,tanderson@example.net,50,divorced,employed,74503,5,27,2943,47,34,3,17,481401,397081,108074
18740,Laurie,Hernandez,264124465,christian56@example.com,32,single,unemployed,187343,1,9,243246,81,31,0,9,454969,253900,16931
18741,Brian,Rogers,8523959087,renee45@example.net,50,divorced,employed,142028,2,18,359131,40,19,12,11,167044,57323,176915
18742,Sydney,Thomas,8391425559,jason81@example.com,45,married,self-employed,149937,8,16,5581,52,14,10,20,232721,154689,185418
18743,Dawn,Brown,2139021222,joshuajacobs@example.org,68,married,unemployed,98900,8,3,140488,99,9,0,8,183834,36787,183500
18744,Anthony,Carter,7942528102,tylerfarrell@example.com,45,married,unemployed,197319,3,20,355376,63,24,9,4,358920,314016,32438
18745,James,Guerrero,8506072639,richardwashington@example.org,68,single,employed,122991,9,12,144790,22,4,14,12,162238,91828,168554
18746,William,Clark,3383033783,seth21@example.org,33,divorced,employed,68976,3,6,22240,92,41,17,7,439294,349147,167641
18747,Paul,Carpenter,3998750106,reyesdwayne@example.net,70,single,unemployed,25402,9,30,497405,27,22,2,19,254542,45313,77434
18748,Betty,Hooper,3969835284,rogerhouse@example.net,43,divorced,self-employed,121255,2,20,400262,5,34,11,19,319803,140701,4677
18749,Diana,Miller,107386410,ahenderson@example.net,24,divorced,employed,25891,10,14,411141,31,7,19,16,145066,95689,115639
18750,Jennifer,Jimenez,7888476900,michaelclements@example.net,24,married,employed,130900,1,27,49774,53,3,3,1,378606,135298,150601
18751,Crystal,Cortez,1652936200,qdowns@example.net,45,married,unemployed,70162,9,30,112782,98,47,17,14,412342,11058,77246
18752,Ana,Long,9615612720,jeffreyedwards@example.org,36,divorced,unemployed,30967,3,29,165858,78,5,10,4,143575,56250,2527
18753,Teresa,Hernandez,658044475,monicafarley@example.net,25,married,employed,61949,1,10,7100,63,47,1,8,277143,16472,61769
18754,James,Vasquez,3381744807,morrismaria@example.net,35,married,unemployed,32368,2,6,298973,77,21,17,18,34077,26200,140561
18755,Michelle,Cox,4498114902,stephendalton@example.com,32,single,unemployed,80476,10,13,115054,52,26,17,1,427078,235913,188134
18756,Patrick,Howard,4773080017,connie84@example.org,59,single,employed,192495,8,3,117844,44,27,5,19,385871,162289,96133
18757,Tyrone,Lee,8383094692,mhall@example.org,41,married,self-employed,62784,9,18,64841,72,44,12,13,400512,218025,183163
18758,Troy,Reese,809259059,james51@example.org,18,single,employed,108615,10,25,31134,58,28,6,2,351856,170122,54047
18759,Belinda,Smith,4265429888,paulasnyder@example.org,30,single,self-employed,94575,3,29,453514,93,36,11,9,317196,23320,170844
18760,Heather,Mclean,2474768383,jonesmichael@example.com,62,married,self-employed,25250,3,9,494698,50,29,9,18,335173,247620,54060
18761,Jennifer,Vazquez,1763582058,heatherwilliams@example.net,51,single,employed,53334,5,20,97370,54,46,11,9,494300,249200,183945
18762,Benjamin,Sanchez,2435210131,melissabartlett@example.com,29,divorced,unemployed,108723,6,1,1289,61,11,16,18,211010,70587,154045
18763,Natasha,Vasquez,4871368013,gbrooks@example.net,32,divorced,employed,51259,4,26,422834,70,35,10,3,61118,10144,132388
18764,Leslie,Avery,6385961951,stephanie92@example.net,39,single,unemployed,157876,8,27,302524,12,27,13,3,238325,12287,118482
18765,Tiffany,Krause,1061827508,fpayne@example.com,22,divorced,employed,165199,3,8,259677,37,3,4,11,207933,204611,184208
18766,Douglas,Stanton,2821464047,robert02@example.org,20,married,unemployed,43139,6,22,355265,26,44,13,18,295899,14609,152599
18767,David,Torres,1682669648,lindsaybridges@example.com,28,divorced,unemployed,63395,2,13,125431,56,41,8,7,94845,76559,171473
18768,Matthew,Duke,8133677611,xduarte@example.org,53,married,employed,37959,4,15,312904,81,6,14,14,57971,1719,92128
18769,James,Grant,8144706208,michael75@example.net,54,single,self-employed,71245,7,4,406723,100,2,11,6,476612,86620,142506
18770,Christopher,Richard,1298507596,johncarpenter@example.net,65,divorced,self-employed,64030,7,18,49727,15,12,17,0,490417,90439,21104
18771,Dawn,Martinez,2522271861,cindy30@example.net,55,married,unemployed,104300,10,22,51711,46,29,5,5,324719,96533,198001
18772,Jennifer,Cortez,1098423739,justin50@example.com,42,married,self-employed,104709,9,20,299103,51,47,20,1,106840,101486,111169
18773,Wanda,Montoya,3112776500,sylviagriffin@example.org,37,single,self-employed,151644,6,29,125603,35,10,9,13,462119,181764,28427
18774,Thomas,Valentine,7791456067,popeangela@example.org,31,married,self-employed,152931,3,19,360781,53,42,20,19,158548,10282,22871
18775,Kathy,Trevino,3499195268,woodsamantha@example.com,67,single,employed,72134,4,21,474765,54,38,6,20,212415,172831,37461
18776,Alexis,Jackson,9864111788,huangallison@example.net,54,single,self-employed,136378,2,3,144345,14,48,13,13,133988,89048,8702
18777,Robert,Perez,8422666479,abaldwin@example.org,36,divorced,self-employed,57797,2,1,25751,23,16,5,12,67923,39503,83047
18778,Daniel,Gray,988508851,atucker@example.com,37,single,employed,46739,1,10,352184,17,41,4,7,39823,32339,70889
18779,Bruce,Johnson,6450845813,daniel75@example.org,19,divorced,employed,102719,10,4,137619,5,33,2,8,20052,3259,67579
18780,Edwin,Powell,1063606857,knguyen@example.org,29,married,employed,32435,7,27,237943,96,27,18,4,495920,50909,58835
18781,Carrie,Hudson,781856213,price@example.org,20,divorced,self-employed,146917,7,22,178069,82,15,13,14,3599,3394,117423
18782,Amy,Jones,7862609971,mendozakyle@example.org,20,divorced,employed,62426,6,28,215792,27,23,10,7,1464,1239,169753
18783,Glenn,Roberts,7726365716,briangonzalez@example.org,55,divorced,employed,187437,3,29,55302,15,12,18,2,74825,22198,124894
18784,Kelli,Butler,5160173998,william21@example.net,41,married,unemployed,47123,9,6,128106,3,21,20,20,456321,106309,193872
18785,Donna,Jackson,9644118217,deborahwatson@example.net,43,divorced,self-employed,132435,4,15,217523,74,5,18,3,316923,306239,66728
18786,Jacob,Mejia,8996826200,michaelgray@example.net,63,single,self-employed,149665,9,12,52740,92,45,5,16,297435,8054,107693
18787,Heather,Rice,6695590089,zjoseph@example.com,63,single,unemployed,49059,6,6,496125,23,4,20,2,450746,362727,39644
18788,Anthony,Mejia,7844163876,richardrichard@example.net,29,married,unemployed,187009,6,24,198013,58,33,10,4,259252,192553,53780
18789,Brittany,Holmes,9617734566,michaelreed@example.com,33,divorced,unemployed,149856,10,12,384556,15,34,7,17,165958,126443,151643
18790,Amber,Wilson,6568477695,daughertyjessica@example.org,24,married,employed,99266,5,14,255762,40,1,4,13,226903,18943,53622
18791,Scott,Hickman,2470622485,ole@example.org,68,divorced,unemployed,115787,8,30,175737,93,10,4,5,167830,28411,148002
18792,Charles,Saunders,5843239341,andrew20@example.org,25,married,employed,79235,10,19,70992,94,29,20,13,274261,182294,159416
18793,Brandon,Duffy,9454328062,alananderson@example.net,29,married,unemployed,119353,6,22,311570,72,16,11,11,244948,83970,80452
18794,Shelby,Cook,4457719760,dustinfarley@example.com,50,divorced,unemployed,72821,2,14,58142,9,16,20,16,82618,5495,82338
18795,Brian,Lopez,6847594742,petersonraymond@example.com,38,divorced,unemployed,108121,2,3,3284,65,25,19,9,124016,20271,50198
18796,Victor,Lowe,8780787847,acoffey@example.org,41,single,employed,124991,2,10,323261,25,25,16,11,215836,66284,86472
18797,Matthew,Schultz,633226301,brittany68@example.org,31,married,unemployed,30861,10,17,45433,66,9,11,13,46163,10680,8208
18798,Gary,Anderson,8096328742,cathy44@example.org,51,divorced,employed,25287,4,11,298690,48,16,4,10,355404,229403,180010
18799,Angelica,Green,6390719898,michaelmarshall@example.org,39,married,self-employed,118974,2,18,438562,100,23,7,19,26355,20625,64340
18800,Teresa,Payne,9610495654,ljensen@example.net,40,married,employed,184423,1,10,397587,4,22,7,0,389553,180226,120114
18801,Deanna,Holmes,6170638828,pmckee@example.org,58,single,unemployed,180530,3,3,439512,50,9,7,0,360802,148750,130612
18802,Jamie,Lee,6351269240,nelsonlisa@example.org,62,divorced,employed,91210,9,3,165839,95,34,5,6,438986,287059,190717
18803,Michelle,Johnson,108693432,vchapman@example.net,36,divorced,unemployed,199886,10,4,85456,4,40,20,14,238709,87060,148254
18804,Kristine,Miller,7788478029,ohernandez@example.com,48,single,unemployed,105695,1,29,484168,53,12,11,2,32069,10821,32396
18805,Heidi,Sweeney,5558386860,williamsjennifer@example.org,44,divorced,unemployed,174775,10,26,453023,100,11,7,20,163545,137618,52336
18806,Daniel,Byrd,629199036,phillipsraymond@example.com,48,single,unemployed,133588,2,9,111200,5,27,15,19,472216,314916,17026
18807,Sarah,Williams,2694142655,pdiaz@example.net,50,single,self-employed,91154,3,5,325830,29,44,11,0,481877,481594,186330
18808,Christopher,Sweeney,5339809792,stonechristopher@example.org,24,single,unemployed,122458,5,23,434386,88,6,7,17,450824,124026,31805
18809,Joshua,Cook,8940625736,kaylamendez@example.net,19,divorced,unemployed,71000,1,26,446233,98,17,4,6,97604,39875,34394
18810,Edward,Nguyen,510274346,amygarrett@example.net,24,divorced,self-employed,21531,8,24,213076,84,50,4,5,266242,113489,34487
18811,Kim,Hart,6261773673,kaitlynwong@example.net,37,married,employed,49379,5,11,113203,72,34,8,7,178228,50473,48491
18812,Justin,Walker,9974637423,bushjason@example.com,32,divorced,employed,43792,2,9,335478,84,30,14,5,335799,279450,87795
18813,Joshua,Dorsey,5100359686,ngomez@example.org,52,single,unemployed,86084,7,6,498098,86,3,13,7,148372,111111,53086
18814,Veronica,Mendoza,8370917914,umiller@example.com,23,married,unemployed,32149,1,10,300904,55,16,16,9,270884,270452,111690
18815,David,Johnston,4084821424,amybates@example.org,51,divorced,employed,103879,10,1,198144,32,47,20,2,202263,46902,15959
18816,Shari,Holmes,1079798773,erikaayala@example.com,32,single,self-employed,82142,8,9,12461,22,47,3,3,333448,26165,106441
18817,Charles,Wolf,1860776889,jessicaraymond@example.net,35,single,unemployed,20072,10,15,211510,78,7,14,3,493477,438540,185703
18818,Jesse,Haas,1334604928,owashington@example.com,47,single,unemployed,95154,10,4,138556,28,29,2,1,374212,307294,190577
18819,Vanessa,Watson,1331645289,peterlopez@example.net,34,single,employed,104681,1,16,350411,45,14,4,8,127118,1932,61499
18820,Marcus,West,770161583,nnash@example.com,44,divorced,employed,39579,3,6,102109,44,48,19,15,431341,341416,21423
18821,Molly,Williams,9952151942,woodmonica@example.com,18,married,self-employed,23419,8,8,380079,63,48,10,13,270972,84211,54441
18822,Angela,Smith,2277392701,jodi54@example.org,38,married,unemployed,103811,7,10,344722,41,50,9,1,204591,173520,3139
18823,Angela,Walker,4649544507,dustincarrillo@example.net,26,divorced,unemployed,21889,10,9,97572,69,11,15,8,358129,29742,100330
18824,Leah,Knox,4822505575,anthony91@example.org,37,single,unemployed,147786,9,0,126810,43,28,4,14,184125,166630,102774
18825,William,Webster,7849169412,thomasbrittany@example.org,43,single,employed,41320,7,1,132968,15,12,14,14,100729,32888,23208
18826,Elizabeth,Mcgee,8175758867,helen35@example.net,65,single,unemployed,183253,6,24,406053,98,45,7,7,44265,32693,122310
18827,Tammy,Logan,4878588238,dyoung@example.net,33,married,unemployed,35825,1,5,362088,37,37,4,7,38053,35972,107107
18828,Thomas,Bailey,7151141590,monicaconley@example.net,32,married,self-employed,119258,3,7,151534,72,26,17,20,13010,1575,106308
18829,Sarah,Buchanan,9227812445,casedavid@example.com,40,single,self-employed,44142,2,6,346719,98,31,12,12,170264,142976,17289
18830,Alexandra,Clay,8055438157,caldwellrichard@example.org,18,single,employed,132339,7,29,275134,36,32,3,14,228263,118370,108719
18831,Anita,Erickson,9783216404,heathmelissa@example.org,52,single,employed,166592,8,19,322051,19,0,18,6,13870,2633,166504
18832,Sherry,Rivas,5935044824,bishoppatrick@example.net,40,single,self-employed,193158,5,0,171940,44,50,6,8,86210,26259,29259
18833,Catherine,Beasley,8936792252,irichards@example.com,63,single,self-employed,84221,8,0,321768,6,23,0,19,128304,33517,1756
18834,Jessica,Pratt,4651868958,cruzsteven@example.net,49,single,employed,182094,1,1,422405,4,34,0,1,233245,93422,65950
18835,Daniel,Smith,3717207128,paul42@example.org,58,single,employed,163597,8,20,260186,42,22,17,12,58546,24880,182040
18836,Michael,Collins,6183488074,josephperez@example.org,23,married,employed,122097,1,26,22332,91,17,19,9,88350,86111,93525
18837,Jody,Bonilla,6564994873,curtis44@example.com,70,single,unemployed,55293,7,22,471897,12,12,10,18,430122,98625,556
18838,Alexander,Paul,2094688386,qwilson@example.org,67,single,unemployed,110593,4,8,469941,37,20,10,8,412049,212949,74539
18839,Maria,Moore,8376292502,lorrainegarrett@example.org,46,single,self-employed,106578,1,15,446312,33,42,5,12,345326,120207,184638
18840,Troy,Knapp,6878939783,marc64@example.org,49,divorced,unemployed,151051,8,5,233596,92,35,12,11,29410,20967,22822
18841,Carly,Perez,822322438,bakersteven@example.org,55,divorced,unemployed,194784,3,21,245995,7,23,19,18,28152,24112,145861
18842,Michelle,Webb,3773093181,hogandebbie@example.org,41,divorced,employed,70132,10,19,122320,89,36,18,19,223512,59467,25667
18843,Paul,Frazier,7455073238,kevinprice@example.org,62,married,unemployed,68247,4,3,224251,4,4,5,5,59841,44086,71186
18844,Thomas,Meyers,3169560495,manuel11@example.org,34,divorced,employed,192192,9,29,468772,32,3,11,13,489940,153015,137825
18845,Jennifer,Munoz,111165814,stoneamber@example.com,36,divorced,employed,40465,5,18,455483,23,48,4,7,312895,22411,29327
18846,Tammie,Myers,6332630835,hensonbrandon@example.net,40,single,employed,186490,8,27,294325,99,35,19,3,10263,4096,27563
18847,Lauren,Murphy,8084696324,anthonyruiz@example.org,18,married,employed,57257,8,20,94356,53,49,11,20,458497,339354,72372
18848,Brian,Taylor,5946148597,jeffersonkevin@example.net,27,single,employed,102911,3,6,21819,31,46,14,4,184114,46628,160363
18849,Kevin,Smith,2887409640,stevenjohnson@example.net,26,divorced,self-employed,104337,2,24,201610,73,28,9,15,412123,125173,3766
